ID,ORIG_FID,ORIG_LEN,fclass,name,lon,lat,LST,NDVI,GVI_Mean
463,2201,50,residential,Yio Chu Kang Gardens,103.8380176,1.38128528,37.05056858,0.234502014,0.096200562
464,31,50,primary,Ang Mo Kio Avenue 3,103.8499685,1.36900686,37.04328038,0.049834771,0.034955444
465,1022,100,secondary,Ang Mo Kio Avenue 9,103.8408749,1.38360095,37.03338095,0.362190409,0.31019104
466,2403,50,residential,Ang Mo Kio Street 22,103.8439416,1.36875639,37.02091535,0.231157965,0.270211182
467,410,150,primary,Ang Mo Kio Avenue 5,103.8460029,1.37707581,37.01644428,0.197327456,0.165010986
468,2457,100,primary,Ang Mo Kio Avenue 6,103.8444372,1.37859187,37.01527578,0.094451442,0.011014404
469,931,50,primary,Ang Mo Kio Avenue 6,103.8450643,1.36789617,37.00927244,0.059003554,0.047493896
470,2074,50,primary,Ang Mo Kio Avenue 6,103.845265,1.36843891,37.00016931,0.024291048,0.029512939
471,518,50,primary,Ang Mo Kio Avenue 5,103.852763,1.37610294,36.9990545,0.270517685,0.261832275
472,1422,50,residential,Ang Mo Kio Street 22,103.8438165,1.3683342,36.99033121,0.346051813,0.304281616
473,2310,50,secondary,Ang Mo Kio Avenue 4,103.8369715,1.37254719,36.97414239,0.646684433,0.680300293
474,555,50,primary,Ang Mo Kio Avenue 5,103.8532722,1.37604694,36.97239463,0.136533436,0.185384521
475,1023,50,primary,Ang Mo Kio Avenue 3,103.8413543,1.3696233,36.96937004,0.558588019,0.557133179
476,972,50,primary,Ang Mo Kio Avenue 3,103.8555502,1.36937676,36.94805804,0.195960606,0.30689209
477,1764,50,secondary,Ang Mo Kio Avenue 4,103.8374154,1.37386512,36.9465021,0.192391431,0.218555298
478,1680,50,primary,Ang Mo Kio Avenue 8,103.8457008,1.38060026,36.94240325,0.217113425,0.182724609
479,414,100,primary,Ang Mo Kio Avenue 5,103.8461261,1.37713357,36.94172322,0.233202545,0.15795166
480,2683,150,primary,Ang Mo Kio Avenue 8,103.8462715,1.37994934,36.9238205,0.342839837,0.304998169
481,1286,150,secondary,Ang Mo Kio Avenue 9,103.8408928,1.38353404,36.89427312,0.297367986,0.310098877
482,1071,100,residential,Ang Mo Kio Central 1,103.8470688,1.37004982,36.88103133,0.15790646,0.133566284
483,20,50,primary,Ang Mo Kio Avenue 3,103.8502018,1.36917273,36.87954903,0.053788342,0.115791016
484,2683,100,primary,Ang Mo Kio Avenue 8,103.8465657,1.37960759,36.87938254,0.373266212,0.324706421
485,1606,100,residential,Ang Mo Kio Street 43,103.8551506,1.36858239,36.87492021,0.332081071,0.362753906
486,1606,50,residential,Ang Mo Kio Street 43,103.8552937,1.36901083,36.87279745,0.469796032,0.576207275
487,131,50,primary,Ang Mo Kio Avenue 3,103.8438674,1.36934749,36.86376817,0.405392738,0.416663818
488,2218,200,primary,Ang Mo Kio Avenue 8,103.8507771,1.36735109,36.84344183,0.437068457,0.531248779
489,1745,100,primary,Ang Mo Kio Avenue 8,103.8466059,1.37975247,36.83786329,0.30316058,0.321893921
490,1864,100,primary,Ang Mo Kio Avenue 5,103.8429109,1.37735653,36.82964706,0.403087476,0.39906311
491,2457,50,primary,Ang Mo Kio Avenue 6,103.8445225,1.37814983,36.82897464,0.08045539,0.018039551
492,1071,50,residential,Ang Mo Kio Central 1,103.8470765,1.36960854,36.82861233,0.392121478,0.311554565
493,1326,50,primary, ,103.844896,1.37755001,36.81470299,0.025846015,0.0315802
494,545,50,residential,Mayflower Avenue,103.8404152,1.36995768,36.8058457,0.447567412,0.322609863
495,2218,50,primary,Ang Mo Kio Avenue 8,103.8500967,1.36852212,36.7980825,0.099456922,0.212206421
496,427,50,residential,Yio Chu Kang Gardens,103.8383068,1.38164416,36.78768539,0.200936172,0.121213989
497,854,50,residential,Ang Mo Kio Street 12,103.8427934,1.37023573,36.78233924,0.536714778,0.348921509
498,1480,50,primary,Ang Mo Kio Avenue 3,103.8467961,1.36886257,36.78003529,0.204497622,0.266829224
499,229,50,residential,Ang Mo Kio Street 42,103.8526903,1.3674699,36.74128078,0.390730397,0.314078979
500,2050,150,primary,Ang Mo Kio Avenue 5,103.8533275,1.37592411,36.70834287,0.18149814,0.21616394
501,1137,50,residential,Ang Mo Kio Street 43,103.8552837,1.36938674,36.70075538,0.378200707,0.254507446
502,1245,50,residential,Ang Mo Kio Street 22,103.8436704,1.36796233,36.69854137,0.45846689,0.326731567
503,1210,50,residential,Ang Mo Kio Street 43,103.8549604,1.367669,36.68610793,0.506899701,0.396213989
504,210,50,primary,Ang Mo Kio Avenue 3,103.847251,1.36892292,36.6841229,0.315601265,0.367461548
505,999,50,residential,Mayflower Road,103.8410395,1.3706283,36.66654205,0.327409744,0.282844238
506,955,50,primary,Ang Mo Kio Avenue 3,103.843469,1.36926876,36.66443135,0.332554987,0.265029297
507,882,100,residential,Ang Mo Kio Street 53,103.8507725,1.37318776,36.65147608,0.376384941,0.276929321
508,2163,50,primary,Ang Mo Kio Avenue 8,103.8506034,1.3674289,36.62951279,0.538065779,0.503167114
509,1685,50,primary,Ang Mo Kio Avenue 6,103.8450645,1.37371288,36.62433832,0.063387127,0.117014771
510,1286,100,secondary,Ang Mo Kio Avenue 9,103.8413164,1.38368261,36.61194699,0.16574643,0.277766113
511,709,150,primary,Ang Mo Kio Avenue 6,103.8445247,1.37970142,36.60516886,0.055860534,0.043314209
512,189,50,secondary,Ang Mo Kio Avenue 4,103.8378214,1.37456694,36.5980399,0.491141937,0.509881592
513,912,50,residential,Ang Mo Kio Street 22,103.843574,1.3679238,36.58590644,0.410475925,0.41901123
514,969,50,residential,Ang Mo Kio Street 42,103.8528124,1.36734934,36.58531101,0.36479963,0.29178833
515,2119,50,primary,Ang Mo Kio Avenue 3,103.8427827,1.36935789,36.58042409,0.376825243,0.323587036
516,200,50,residential,Ang Mo Kio Street 43,103.8548229,1.3677935,36.56896591,0.408807766,0.343842773
517,2272,50,residential,Ang Mo Kio Street 43,103.8551758,1.36888776,36.56305631,0.499808811,0.53239502
518,867,50,residential,Ang Mo Kio Street 51,103.8544416,1.37223197,36.56276294,0.408281449,0.421342773
519,2299,50,residential,Ang Mo Kio Street 23,103.8407167,1.3687005,36.56025843,0.344953075,0.318076172
520,402,50,primary,Ang Mo Kio Avenue 3,103.8403786,1.3696685,36.53603268,0.489324868,0.501757202
521,1643,50,secondary,Ang Mo Kio Avenue 4,103.8373985,1.37405645,36.52898952,0.233837016,0.213699341
522,489,100,primary,Ang Mo Kio Avenue 3,103.8397799,1.36981064,36.50107897,0.339440841,0.443629761
523,1047,50,tertiary,Ang Mo Kio Avenue 9,103.8465838,1.38429638,36.4832661,0.349749201,0.320475464
524,334,50,primary,Ang Mo Kio Avenue 3,103.8422881,1.3694301,36.48110907,0.54388399,0.473589478
525,1742,50,residential,Ang Mo Kio Street 61,103.8400894,1.38304898,36.46280479,0.262254426,0.301900635
526,1826,100,tertiary,Ang Mo Kio Street 11,103.8375342,1.37116448,36.45942307,0.500843011,0.440384521
527,334,100,primary,Ang Mo Kio Avenue 3,103.8418424,1.36948737,36.44935226,0.290348715,0.457420044
528,2218,150,primary,Ang Mo Kio Avenue 8,103.8505503,1.36774146,36.44750126,0.294794858,0.34100708
529,2419,50,residential,Ang Mo Kio Street 22,103.8403734,1.36741999,36.44241509,0.283353988,0.21734375
530,207,50,primary,Ang Mo Kio Avenue 6,103.8444298,1.37969175,36.42729982,0.025847794,0.034144287
531,859,50,residential,Thomson Close,103.8346537,1.37770775,36.38306163,0.236975132,0.402993164
532,308,50,primary,Ang Mo Kio Avenue 3,103.8431889,1.36940495,36.36824036,0.425577654,0.422184448
533,715,50,primary,Ang Mo Kio Avenue 6,103.8438114,1.38419451,36.36060429,0.037726274,0.063835449
534,133,50,primary,Ang Mo Kio Avenue 3,103.8421373,1.36952913,36.35124842,0.424305697,0.431389771
535,444,50,primary,Ang Mo Kio Avenue 3,103.8553521,1.36951745,36.35030365,0.336368927,0.333374023
536,2163,100,primary,Ang Mo Kio Avenue 8,103.8503775,1.3678197,36.34433013,0.535744483,0.464483032
537,402,100,primary,Ang Mo Kio Avenue 3,103.8399327,1.3697234,36.34276023,0.287205214,0.360819702
538,1213,50,residential,Ang Mo Kio Street 44,103.8570462,1.36778252,36.30363985,0.327957004,0.315708618
539,2169,50,residential,Ang Mo Kio Street 22,103.8399517,1.36749105,36.29499644,0.32854217,0.495890503
540,1383,50,secondary,Ang Mo Kio Avenue 4,103.8368137,1.37231674,36.2852459,0.614356063,0.556425781
541,1399,50,primary,Ang Mo Kio Avenue 5,103.8585667,1.37664275,36.26294218,0.058537774,0.075938721
542,410,50,primary,Ang Mo Kio Avenue 5,103.846875,1.37686221,36.26028887,0.496008031,0.413873901
543,1515,50,secondary,Ang Mo Kio Avenue 4,103.838184,1.37484856,36.24414708,0.577622109,0.591740112
544,2096,50,residential,Ang Mo Kio Street 52,103.8511777,1.37297948,36.21202733,0.514397662,0.474111938
545,1826,50,tertiary,Ang Mo Kio Street 11,103.837089,1.37110354,36.21202469,0.357974827,0.126828613
546,204,50,residential,Ang Mo Kio Street 61,103.8416996,1.37996269,36.19100629,0.34624327,0.448353271
547,407,50,residential,Yio Chu Kang Gardens,103.8386475,1.38120665,36.18172564,0.344995457,0.344263306
548,2545,50,tertiary,Ang Mo Kio Avenue 9,103.8442932,1.38415526,36.18128913,0.177350805,0.091035156
549,2482,100,primary,Ang Mo Kio Avenue 8,103.8480671,1.3744297,36.17759646,0.372891946,0.414041138
550,1944,100,primary,Ang Mo Kio Avenue 6,103.8441718,1.38095297,36.16225756,0.034679162,0.025726929
551,1386,50,residential,Ang Mo Kio Street 61,103.8404727,1.38242771,36.13881478,0.503960534,0.406741943
552,1838,150,residential,Ang Mo Kio Street 12,103.8430073,1.37183596,36.12960261,0.367610582,0.430975952
553,173,150,primary,Ang Mo Kio Avenue 3,103.853945,1.36976691,36.12752592,0.166528661,0.226758423
554,1869,100,primary,Ang Mo Kio Avenue 5,103.8511266,1.37612993,36.12659366,0.215373092,0.240162354
555,1869,50,primary,Ang Mo Kio Avenue 5,103.8515734,1.37608302,36.11366918,0.306288284,0.34869873
556,410,100,primary,Ang Mo Kio Avenue 5,103.8464393,1.37697261,36.09664699,0.423926607,0.293538818
557,173,50,primary,Ang Mo Kio Avenue 3,103.8548194,1.36957301,36.09012188,0.520087852,0.45196106
558,596,50,secondary,Ang Mo Kio Avenue 4,103.8368006,1.37206804,36.08927976,0.700555022,0.577489014
559,173,100,primary,Ang Mo Kio Avenue 3,103.8543851,1.36968887,36.08636651,0.450009974,0.496052856
560,1335,50,primary,Ang Mo Kio Avenue 3,103.8506462,1.36930925,36.08312988,0.024994423,0.0321698
561,2140,50,primary,Ang Mo Kio Avenue 8,103.8479445,1.37435537,36.08054256,0.396481469,0.372137451
562,966,50,primary,Ang Mo Kio Avenue 3,103.8541039,1.36987383,36.07507089,0.205742396,0.243409424
563,254,50,tertiary,Ang Mo Kio Street 11,103.8371545,1.37103916,36.06093715,0.361663355,0.408014526
564,1956,50,primary,Ang Mo Kio Avenue 5,103.8424646,1.37717877,36.05702532,0.464697852,0.411724243
565,489,50,primary,Ang Mo Kio Avenue 3,103.839333,1.36985793,36.05011437,0.307372539,0.349135742
566,2633,50,primary,Ang Mo Kio Avenue 3,103.854592,1.36974134,36.0495333,0.515278158,0.461149292
567,2218,100,primary,Ang Mo Kio Avenue 8,103.8503236,1.36813182,36.04943674,0.272882642,0.373132324
568,2359,50,primary,Ang Mo Kio Avenue 6,103.8435218,1.38450193,36.04582625,0.127463853,0.075675049
569,2078,100,residential,Ang Mo Kio Street 52,103.8548282,1.37216307,36.04386202,0.56487001,0.551270752
570,1498,50,tertiary,Ang Mo Kio Street 11,103.8383919,1.37126257,36.01724379,0.590942606,0.482697144
571,1864,50,primary,Ang Mo Kio Avenue 5,103.8424645,1.37730591,36.00528682,0.426960877,0.340744019
572,933,50,residential,Ang Mo Kio Street 61,103.8419669,1.37958139,35.99975831,0.467824617,0.48961731
573,2144,50,residential,Ang Mo Kio Street 61,103.844274,1.37978527,35.98883644,0.075594897,0.039259033
574,76,100,residential,Ang Mo Kio Street 22,103.8399298,1.3675665,35.98647572,0.355602294,0.438104858
575,2488,50,primary,Ang Mo Kio Avenue 3,103.8573003,1.3690914,35.97707983,0.434407288,0.36991394
576,2387,50,residential,Ang Mo Kio Street 23,103.8405541,1.36783594,35.97696833,0.341075964,0.321292725
577,1498,100,tertiary,Ang Mo Kio Street 11,103.8387894,1.37114439,35.97400284,0.586915592,0.498834839
578,2567,50,primary,Ang Mo Kio Avenue 3,103.8585775,1.36933491,35.97296842,0.159560746,0.085703735
579,183,100,primary,Ang Mo Kio Avenue 6,103.8441324,1.38316582,35.94945526,0.082956394,0.0625
580,1487,50,secondary,Ang Mo Kio Avenue 4,103.8365611,1.37149035,35.94840534,0.355737652,0.404003296
581,1009,50,tertiary,Ang Mo Kio Street 11,103.8386348,1.3712067,35.9181542,0.585070264,0.46124939
582,456,50,secondary,Ang Mo Kio Avenue 4,103.8366431,1.37104913,35.91126603,0.197347801,0.116497192
583,1286,50,secondary,Ang Mo Kio Avenue 9,103.8417588,1.38375918,35.91091047,0.303867117,0.290274658
584,709,50,primary,Ang Mo Kio Avenue 6,103.8443922,1.38059475,35.90920522,0.028902276,0.034129639
585,1922,50,primary,Ang Mo Kio Avenue 5,103.8500996,1.37624554,35.9015946,0.258644551,0.293851318
586,1838,100,residential,Ang Mo Kio Street 12,103.8433981,1.37193445,35.8863866,0.561560194,0.375574951
587,1745,150,primary,Ang Mo Kio Avenue 8,103.8468831,1.37939693,35.87838276,0.266397107,0.362218628
588,2683,50,primary,Ang Mo Kio Avenue 8,103.846852,1.37925922,35.87057304,0.425911229,0.366087036
589,531,50,secondary,Ang Mo Kio Avenue 4,103.8388717,1.38187602,35.86582536,0.705178087,0.676802979
590,857,50,secondary,Ang Mo Kio Avenue 4,103.8398865,1.37972913,35.85719505,0.522602806,0.54444397
591,1626,50,secondary,Ang Mo Kio Avenue 4,103.8367092,1.37051595,35.85360963,0.141637085,0.187340698
592,773,50,residential,Ang Mo Kio Street 42,103.8525009,1.3681872,35.85162471,0.352997544,0.36687561
593,254,100,tertiary,Ang Mo Kio Street 11,103.8367105,1.37097013,35.8168305,0.209673737,0.145856934
594,1164,50,residential,Ang Mo Kio Street 52,103.8524429,1.37274351,35.79893412,0.453850711,0.4187854
595,2347,50,residential,Ang Mo Kio Street 42,103.8525711,1.36825734,35.77457591,0.421566927,0.366867676
596,2244,50,primary,Ang Mo Kio Avenue 5,103.8478387,1.37663668,35.77300644,0.125064447,0.194433594
597,1922,100,primary,Ang Mo Kio Avenue 5,103.8496534,1.3762984,35.77036902,0.530224339,0.406208496
598,2482,50,primary,Ang Mo Kio Avenue 8,103.8480075,1.37487788,35.76787359,0.327527052,0.277163696
599,946,50,secondary,Ang Mo Kio Avenue 4,103.8397636,1.37993603,35.75964841,0.584736721,0.520477905
600,435,50,residential,Ang Mo Kio Street 31,103.8451627,1.36714028,35.75936439,0.145506652,0.115681152
601,1061,200,primary,Ang Mo Kio Avenue 5,103.84977,1.37639589,35.72486731,0.415597418,0.428665771
602,1838,50,residential,Ang Mo Kio Street 12,103.8438444,1.37188233,35.68962009,0.575788613,0.445372314
603,1447,50,residential,Ang Mo Kio Street 22,103.843343,1.36757156,35.68949058,0.391920949,0.340601807
604,1944,50,primary,Ang Mo Kio Avenue 6,103.8442833,1.38051541,35.67468262,0.035326658,0.025026855
605,2426,50,residential,Ang Mo Kio Street 21,103.8347298,1.36851456,35.67319048,0.383363891,0.321361084
606,235,50,primary,Ang Mo Kio Avenue 5,103.8521296,1.37602804,35.6708196,0.40653388,0.36253418
607,2095,100,residential,Yio Chu Kang Gardens,103.837878,1.3818836,35.64900832,0.208124946,0.229962769
608,1739,50,residential,Ang Mo Kio Street 42,103.8523861,1.3686448,35.64400864,0.575184804,0.392719116
609,2472,50,tertiary,Ang Mo Kio Street 11,103.8361968,1.37099925,35.63134384,0.359390629,0.266624146
610,2208,50,residential, ,103.838339,1.38086936,35.61815453,0.237009615,0.343792114
611,1178,50,tertiary,Ang Mo Kio Street 11,103.8388919,1.36995191,35.61317297,0.34647752,0.3440448
612,709,100,primary,Ang Mo Kio Avenue 6,103.8444783,1.38015118,35.60773595,0.048483447,0.042641602
613,414,150,primary,Ang Mo Kio Avenue 5,103.8465679,1.37705158,35.59935726,0.413930048,0.297086792
614,183,50,primary,Ang Mo Kio Avenue 6,103.8440284,1.3836051,35.59127126,0.071199825,0.065789795
615,2095,50,residential,Yio Chu Kang Gardens,103.8375234,1.38160594,35.58568682,0.210172706,0.115661011
616,158,50,primary,Ang Mo Kio Avenue 3,103.8388174,1.3699063,35.56387006,0.298263671,0.344033203
617,2570,100,secondary,Ang Mo Kio Avenue 10,103.8549098,1.37439724,35.55572637,0.282337872,0.320650024
618,1708,50,residential, ,103.8367969,1.38456118,35.54326864,0.358647641,0.494595337
619,534,100,primary,Ang Mo Kio Avenue 3,103.853185,1.36992018,35.53944333,0.025500644,0.125499878
620,2532,100,primary,Ang Mo Kio Avenue 3,103.8365877,1.36872395,35.52525652,0.278709743,0.305144653
621,505,50,secondary,Ang Mo Kio Avenue 10,103.8566285,1.37168573,35.52385521,0.358196041,0.277476807
622,173,200,primary,Ang Mo Kio Avenue 3,103.8534959,1.36977925,35.51021459,0.136383035,0.151934814
623,1485,50,primary,Ang Mo Kio Avenue 3,103.8364244,1.36858771,35.50811849,0.382411162,0.334746094
624,2169,100,residential,Ang Mo Kio Street 22,103.8395249,1.36763229,35.5057185,0.281814528,0.346384277
625,434,100,secondary,Ang Mo Kio Avenue 10,103.8566465,1.37139164,35.49026626,0.3894101,0.372456665
626,1700,50,primary,Ang Mo Kio Avenue 3,103.836768,1.36901177,35.48654747,0.441946519,0.462029419
627,632,100,primary,Ang Mo Kio Avenue 3,103.8523538,1.36963178,35.48102433,0.030893006,0.192490234
628,534,150,primary,Ang Mo Kio Avenue 3,103.8536335,1.36991915,35.4796861,0.146870293,0.203077393
629,2532,150,primary,Ang Mo Kio Avenue 3,103.8363515,1.36834034,35.46474515,0.32026001,0.311165161
630,482,50,tertiary,Ang Mo Kio Street 11,103.8361193,1.37092229,35.46092502,0.386731589,0.282863159
631,1242,50,secondary,Ang Mo Kio Avenue 4,103.8389737,1.38188536,35.459453,0.69751044,0.62835022
632,1468,150,primary,Ang Mo Kio Avenue 3,103.8508291,1.36923209,35.44459561,0.016933461,0.322998657
633,652,50,secondary,Ang Mo Kio Avenue 10,103.854902,1.37455067,35.44197241,0.291859673,0.367532349
634,1529,50,primary,Ang Mo Kio Avenue 3,103.8361283,1.36797249,35.43473728,0.366376108,0.394629517
635,1168,50,primary,Ang Mo Kio Avenue 8,103.847832,1.37523245,35.41757861,0.341695771,0.359313354
636,2570,150,secondary,Ang Mo Kio Avenue 10,103.8547253,1.37480828,35.39571495,0.296865107,0.207887573
637,1108,50,residential,Ang Mo Kio Central 3,103.8476627,1.37525486,35.35084603,0.303863504,0.34453186
638,43,50,primary,Ang Mo Kio Avenue 3,103.8383815,1.36979219,35.3479236,0.362660545,0.363209229
639,2532,50,primary,Ang Mo Kio Avenue 3,103.8368934,1.36905494,35.34719731,0.471409823,0.427000732
640,534,50,primary,Ang Mo Kio Avenue 3,103.8527418,1.36984559,35.34390779,0.039959283,0.084511108
641,1893,50,primary,Ang Mo Kio Avenue 8,103.847847,1.37619668,35.34080151,0.310968089,0.249994507
642,632,50,primary,Ang Mo Kio Avenue 3,103.8527923,1.36973028,35.34054419,0.032607888,0.0444104
643,964,50,residential,Ang Mo Kio Street 44,103.857284,1.36783188,35.32590267,0.358684809,0.256141968
644,2705,50,tertiary,Ang Mo Kio Avenue 9,103.8468002,1.38419002,35.32586016,0.284839957,0.254403076
645,1376,100,residential,Yio Chu Kang Gardens,103.8382781,1.38065227,35.3253168,0.398046938,0.3921875
646,1862,50,primary,Ang Mo Kio Avenue 3,103.8371915,1.36935371,35.31450299,0.221078264,0.175068359
647,598,50,primary,Ang Mo Kio Avenue 5,103.8514093,1.37623007,35.30687575,0.320835991,0.353729858
648,1530,50,residential,Ang Mo Kio Street 54,103.8570695,1.37329842,35.30563545,0.531576329,0.35140686
649,1795,50,residential,Thomson Close,103.8347593,1.37766655,35.29692494,0.279035205,0.431543579
650,2532,200,primary,Ang Mo Kio Avenue 3,103.8361723,1.3679275,35.28913322,0.380593661,0.340862427
651,2208,100,residential, ,103.8379853,1.38059046,35.28843454,0.308714875,0.346798096
652,15,50,residential,Ang Mo Kio Street 54,103.8564161,1.37274452,35.27029566,0.528561241,0.475460205
653,1933,50,secondary,Ang Mo Kio Avenue 4,103.8384496,1.37513891,35.26193237,0.525466309,0.523164673
654,2201,100,residential,Yio Chu Kang Gardens,103.8376637,1.38100673,35.25679479,0.42136237,0.292434692
655,985,50,residential,Ang Mo Kio Street 52,103.8531867,1.37259635,35.25268936,0.536475322,0.456002808
656,1299,50,secondary,Ang Mo Kio Avenue 4,103.8369789,1.3697546,35.24538907,0.660751543,0.541762695
657,1302,50,secondary,Ang Mo Kio Avenue 10,103.8567944,1.37109659,35.24500344,0.293531728,0.319906006
658,819,50,residential,Ang Mo Kio Street 22,103.8430693,1.36736557,35.24316243,0.421135497,0.456193237
659,1061,150,primary,Ang Mo Kio Avenue 5,103.8493258,1.37646365,35.23601859,0.520068697,0.422733154
660,1451,50,residential,Ang Mo Kio Street 54,103.8585151,1.37102568,35.23308915,0.499412452,0.365462036
661,71,50,tertiary,Ang Mo Kio Street 63,103.8479858,1.38417361,35.22752351,0.376931838,0.349845581
662,1666,50,primary,Ang Mo Kio Avenue 8,103.8479025,1.37571514,35.2252699,0.469656096,0.519393921
663,76,50,residential,Ang Mo Kio Street 22,103.839503,1.36770754,35.20694383,0.315169281,0.438182373
664,1626,100,secondary,Ang Mo Kio Avenue 4,103.8368628,1.37009253,35.20491464,0.621234907,0.479920044
665,2488,100,primary,Ang Mo Kio Avenue 3,103.8577487,1.36906376,35.19212459,0.477291103,0.386935425
666,1922,150,primary,Ang Mo Kio Avenue 5,103.8492083,1.37635929,35.17960857,0.503306845,0.419838257
667,1076,200,secondary,Ang Mo Kio Avenue 4,103.8389471,1.3753928,35.17787288,0.650521769,0.584321899
668,241,50,secondary,Ang Mo Kio Avenue 10,103.855198,1.374085,35.16785876,0.438278767,0.284221191
669,419,50,secondary,Ang Mo Kio Avenue 9,103.8396849,1.3828592,35.12796497,0.364638687,0.326268921
670,1618,50,primary,Ang Mo Kio Avenue 3,103.858286,1.36898003,35.12781688,0.186955316,0.203502808
671,1376,50,residential,Yio Chu Kang Gardens,103.8386313,1.38093178,35.12770144,0.425196471,0.470635986
672,2150,50,primary,Ang Mo Kio Avenue 5,103.8554952,1.37576214,35.11465924,0.442028534,0.331140137
673,449,50,residential,Ang Mo Kio Street 61,103.8439792,1.37968925,35.11449139,0.351520113,0.173820801
674,807,50,secondary,Ang Mo Kio Avenue 4,103.8371771,1.36953356,35.10782369,0.27073305,0.199806519
675,888,50,tertiary,Ang Mo Kio Street 11,103.8356066,1.37095827,35.10722542,0.380747323,0.292185059
676,2570,50,secondary,Ang Mo Kio Avenue 10,103.8551602,1.37402184,35.08891078,0.419321125,0.341047363
677,434,50,secondary,Ang Mo Kio Avenue 10,103.8567375,1.37094912,35.07685588,0.273683208,0.29814209
678,1745,200,primary,Ang Mo Kio Avenue 8,103.8471258,1.37901658,35.06369677,0.23579883,0.342924194
679,1302,100,secondary,Ang Mo Kio Avenue 10,103.8568512,1.37064833,35.04281147,0.332539189,0.326859131
680,2513,50,primary,Ang Mo Kio Avenue 6,103.8439134,1.3828008,35.04178033,0.074284986,0.028326416
681,1062,100,secondary,Ang Mo Kio Avenue 4,103.8396862,1.38055513,35.04106972,0.621641243,0.598311157
682,909,50,primary,Ang Mo Kio Avenue 5,103.855471,1.37588125,35.02813339,0.471938827,0.285410767
683,335,50,secondary,Ang Mo Kio Avenue 10,103.8563692,1.37217049,35.02117509,0.516313878,0.417699585
684,1028,50,secondary,Ang Mo Kio Avenue 4,103.8388809,1.37543206,35.01538988,0.646675218,0.584265747
685,1469,100,secondary,Ang Mo Kio Avenue 9,103.84356,1.38406973,35.00630951,0.068463193,0.041671143
686,2138,50,primary,Ang Mo Kio Avenue 3,103.8374267,1.36943297,35.00545365,0.252377408,0.190645142
687,109,50,residential,Ang Mo Kio Street 44,103.8575161,1.36776086,34.95962316,0.380333344,0.325884399
688,1061,100,primary,Ang Mo Kio Avenue 5,103.848886,1.37655577,34.95212092,0.492992418,0.443491211
689,1956,100,primary,Ang Mo Kio Avenue 5,103.8420182,1.37712774,34.92753879,0.459438039,0.333713379
690,330,100,secondary,Ang Mo Kio Avenue 9,103.8428195,1.3838937,34.91227896,0.157586264,0.112778931
691,1588,50,residential,Ang Mo Kio Street 54,103.8580571,1.3703075,34.90932142,0.519228823,0.438026123
692,241,100,secondary,Ang Mo Kio Avenue 10,103.8554511,1.37371142,34.89832167,0.279039727,0.235735474
693,1645,50,residential,Ang Mo Kio Street 24,103.8434344,1.36744992,34.89556558,0.382956034,0.270812988
694,1061,50,primary,Ang Mo Kio Avenue 5,103.8484471,1.37665227,34.89439174,0.529268271,0.421969604
695,2545,100,tertiary,Ang Mo Kio Avenue 9,103.8447381,1.38421786,34.88996315,0.239715987,0.091035156
696,1076,150,secondary,Ang Mo Kio Avenue 4,103.8392381,1.37573338,34.88229307,0.694522957,0.582559814
697,1922,200,primary,Ang Mo Kio Avenue 5,103.8487668,1.37644318,34.88086877,0.504519669,0.423636475
698,597,50,residential,Lentor Drive,103.8372886,1.38413927,34.83609067,0.133628806,0.114579468
699,1402,50,residential,Ang Mo Kio Street 51,103.8542149,1.37136446,34.82125727,0.425999654,0.391957397
700,1335,100,primary,Ang Mo Kio Avenue 3,103.8510748,1.36944467,34.81757325,0.019329422,0.066344604
701,598,100,primary,Ang Mo Kio Avenue 5,103.851856,1.37618153,34.79917409,0.425851597,0.379909668
702,1050,100,secondary,Ang Mo Kio Avenue 10,103.8560963,1.37278556,34.79164916,0.472873557,0.458931885
703,2161,50,residential,Ang Mo Kio Street 21,103.8355412,1.36768812,34.78483582,0.459613759,0.345829468
704,1468,100,primary,Ang Mo Kio Avenue 3,103.8512642,1.3693446,34.7569228,0.027531151,0.260939331
705,278,50,residential,Ang Mo Kio Street 53,103.8492063,1.37237725,34.74900965,0.410744054,0.434436646
706,2494,100,secondary,Ang Mo Kio Avenue 4,103.8398418,1.37860263,34.73066858,0.477972395,0.589310913
707,164,50,residential,Serenade Walk,103.8349131,1.3789569,34.7028144,0.240682483,0.276277466
708,1004,50,primary,Yio Chu Kang Road,103.8365291,1.382828,34.6627992,0.55112728,0.580912476
709,946,100,secondary,Ang Mo Kio Avenue 4,103.8396354,1.38036884,34.66011483,0.68886002,0.637858276
710,1376,150,residential,Yio Chu Kang Gardens,103.8379297,1.38036679,34.64686475,0.498316712,0.443907471
711,1121,50,secondary,Ang Mo Kio Avenue 9,103.8389973,1.38243358,34.6252952,0.418512205,0.29027832
712,2541,50,secondary,Ang Mo Kio Avenue 2,103.8346731,1.3765341,34.62217236,0.199346198,0.157496948
713,2169,150,residential,Ang Mo Kio Street 22,103.8390994,1.36777733,34.59754808,0.299108704,0.348531494
714,598,150,primary,Ang Mo Kio Avenue 5,103.8523027,1.376133,34.5651741,0.451886245,0.427230225
715,1792,50,secondary,Ang Mo Kio Avenue 4,103.8392812,1.38138923,34.55802127,0.448565186,0.51399292
716,594,50,primary,Ang Mo Kio Avenue 6,103.843842,1.38344931,34.53075218,0.146261766,0.052840576
